timestamp,phase,batch_size,users,ttft,tpot,request_time,tokens_generated,concurrent_users,is_streaming
1740611847.61059,vary_user_count_20,16,20,0.5600242614746094,33.73894589436421,1.2417290210723877,23,4,True
1740611847.6039748,vary_user_count_20,16,20,0.5749621391296387,32.63166824670821,6.458817005157471,192,14,True
1740611852.609108,vary_user_count_20,16,20,0.5570187568664551,33.791232509619284,1.5040099620819092,32,14,True
1740611848.607737,vary_user_count_20,16,20,0.5491418838500977,31.349382504312977,6.482273101806641,186,16,True
1740611848.60671,vary_user_count_20,16,20,0.5585308074951172,27.056353601697097,6.509073972702026,161,16,True
1740611849.9099112,vary_user_count_20,16,20,0.241973876953125,28.885113464481147,6.300457954406738,175,18,True
1740611849.607905,vary_user_count_20,16,20,0.5444478988647461,33.66709397895735,6.603776931762695,204,18,True
1740611849.6093938,vary_user_count_20,16,20,0.5662060260772706,42.38739768680015,6.605736970901489,256,18,False
1740611850.6098828,vary_user_count_20,16,20,0.5485780239105225,28.42227476916725,6.670536994934082,174,20,True
1740611850.608416,vary_user_count_20,16,20,0.5499730110168457,28.34092749350619,6.689503908157349,174,20,True
1740611851.610237,vary_user_count_20,16,20,0.5424239635467529,29.355143037525632,6.640162944793701,179,20,True
1740611851.608813,vary_user_count_20,16,20,0.34515797650372537,40.56113708225107,6.656618118286133,256,20,False
1740611857.492954,vary_user_count_20,16,20,0.8424839973449707,24.63003454355674,1.1672906875610352,8,20,True
1740611854.846803,vary_user_count_20,16,20,0.2191927433013916,34.05790032103896,4.0655837059021,131,20,True
1740611854.8374689,vary_user_count_20,16,20,0.2852337976519981,42.0707507272357,4.230967998504639,166,20,False
1740611852.610275,vary_user_count_20,16,20,0.5557758808135986,25.07477683402276,6.697405815124512,154,20,True
1740611855.619589,vary_user_count_20,16,20,0.5280197851672144,35.98350011445696,4.641016006469727,148,20,False
1740611853.613624,vary_user_count_20,16,20,0.5501959323883057,25.30392902515833,6.833805084228516,159,20,True
1740611853.6150131,vary_user_count_20,16,20,0.5493302345275879,27.37278295325354,6.83294415473938,172,20,True
1740611859.808264,vary_user_count_20,16,20,0.44650793075561523,24.393944703214704,0.7744581699371338,8,20,True
1740611854.61648,vary_user_count_20,16,20,0.5493309497833252,26.497390710380927,6.70088005065918,163,20,True
1740611854.615032,vary_user_count_20,16,20,0.5505771636962891,30.556650361605307,6.7030839920043945,188,20,True
