timestamp,phase,batch_size,users,ttft,tpot,request_time,tokens_generated,concurrent_users,is_streaming
1740610056.078133,vary_user_count_20,1,20,0.9682159423828125,37.59978659396723,6.553354024887085,210,14,True
1740610056.035682,vary_user_count_20,1,20,0.8871417287467183,22.544312088953784,12.242555856704712,256,20,False
1740610057.033872,vary_user_count_20,1,20,1.0513995104220324,16.168925162592277,16.884239196777344,256,20,False
1740610057.034996,vary_user_count_20,1,20,16.92747187614441,33.78494759119641,22.521679162979126,189,20,True
1740610058.037,vary_user_count_20,1,20,2.239238940686735,10.271346921533217,27.162941932678223,256,20,False
1740610058.0351748,vary_user_count_20,1,20,27.21058702468872,33.59586356263441,32.8065140247345,188,20,True
1740610059.036887,vary_user_count_20,1,20,31.846428155899048,31.466027466243492,37.439762115478516,176,20,True
1740610059.0354571,vary_user_count_20,1,20,2.6873891982403433,6.325842200724522,43.15630888938904,256,20,False
1740610060.0392718,vary_user_count_20,1,20,42.15340995788574,35.52488827289176,47.69881796836853,197,20,True
1740610060.040802,vary_user_count_20,1,20,47.74440670013428,23.853296877367164,53.32015585899353,133,20,True
1740610061.039577,vary_user_count_20,1,20,52.368074893951416,32.15080395499039,58.153311252593994,186,20,True
1740610061.0401978,vary_user_count_20,1,20,58.1533842086792,33.12647184636069,63.58710503578186,180,20,True
1740610069.007693,vary_user_count_20,1,20,57.89265513420105,29.948602555425285,63.76939010620117,176,20,True
1740610075.118468,vary_user_count_20,1,20,57.65941500663757,31.841414828490915,62.99837374687195,170,20,True
1740610080.959938,vary_user_count_20,1,20,57.202229022979736,33.66448047039217,62.786750078201294,188,20,True
1740610091.859113,vary_user_count_20,1,20,55.27892088890076,32.899036658527955,60.78060173988342,181,20,True
1740610097.399302,vary_user_count_20,1,20,55.288837909698486,36.49780491899215,60.93301296234131,206,20,True
1740610108.56355,vary_user_count_20,1,20,55.388291120529175,31.641259174052585,60.982253074645996,177,20,True
1740610115.226031,vary_user_count_20,1,20,2.8975837735881593,4.486496686824601,59.95769500732422,256,20,False
1740610121.078044,vary_user_count_20,1,20,54.14910697937012,20.572957522300776,54.53796696662903,8,20,True
