timestamp,phase,batch_size,users,ttft,tpot,request_time,tokens_generated,concurrent_users,is_streaming
1740610963.256787,vary_user_count_20,4,20,0.28977952003479,41.41079396694189,4.346692800521851,168,12,False
1740610962.262572,vary_user_count_20,4,20,0.5458806855337961,43.96565153524586,6.368607997894287,256,14,False
1740610962.253632,vary_user_count_20,4,20,0.5944221019744873,28.51663396848532,6.415585994720459,166,14,True
1740610963.254734,vary_user_count_20,4,20,0.5457540035247803,43.97585697034702,6.3671300411224365,256,16,False
1740610965.254687,vary_user_count_20,4,20,4.416759252548218,32.05782135316947,5.1030192375183105,22,18,True
1740610966.257816,vary_user_count_20,4,20,1.1147815712162705,11.661477311484875,5.230898141860962,48,20,False
1740610964.25721,vary_user_count_20,4,20,3.3929429054260254,21.78295746301274,9.223188877105713,127,20,True
1740610964.2550988,vary_user_count_20,4,20,4.4451069831848145,25.650677523216796,10.331891059875488,151,20,True
1740610965.255671,vary_user_count_20,4,20,0.6044212269695687,28.126080358286146,9.706293821334839,256,20,False
1740610966.2592242,vary_user_count_20,4,20,5.255524158477783,29.911741937587173,11.340091228485107,182,20,True
1740610967.259163,vary_user_count_20,4,20,7.703569173812866,37.953938713899035,10.865296363830566,120,20,True
1740610967.2580721,vary_user_count_20,4,20,1.0810179854627182,23.126349733486645,12.150642156600952,256,20,False
1740610968.260424,vary_user_count_20,4,20,6.702418804168701,28.670275622700228,12.213352918624878,158,20,True
1740610969.401838,vary_user_count_20,4,20,10.043801069259644,31.522272797176957,13.469949960708618,108,20,True
1740610968.259393,vary_user_count_20,4,20,9.341673135757446,25.357817645010726,15.690799951553345,161,20,True
1740610968.77873,vary_user_count_20,4,20,9.351866722106934,30.576803401972672,15.336795806884766,183,20,True
1740610969.261493,vary_user_count_20,4,20,1.4050849817132438,16.369116672185704,17.044291734695435,256,20,False
1740610969.260176,vary_user_count_20,4,20,13.613192081451416,33.88647643865252,19.190638303756714,189,20,True
1740610969.996577,vary_user_count_20,4,20,1.1890650005130978,14.296947595517711,19.094985008239746,256,20,False
1740610971.376447,vary_user_count_20,4,20,17.762504816055298,29.56222470351259,18.405216932296753,19,20,True
1740610970.267178,vary_user_count_20,4,20,13.850334882736206,35.03251548556317,19.559316873550415,200,20,True
1740610970.274318,vary_user_count_20,4,20,16.06098508834839,25.951754495234322,21.87947416305542,151,20,True
1740610970.8410418,vary_user_count_20,4,20,17.656676769256592,34.0364077612502,22.798229932785034,175,20,True
1740610971.263541,vary_user_count_20,4,20,18.563714027404785,29.32156290063483,24.36149501800537,170,20,True
1740610971.262362,vary_user_count_20,4,20,2.092446756362915,11.46982589975992,24.41187882423401,256,20,False
1740610972.64145,vary_user_count_20,4,20,19.562082767486572,29.03136938638875,25.38337206840515,169,20,True
1740610975.150097,vary_user_count_20,4,20,18.536747694015503,33.65091535510345,24.361254930496216,196,20,True
1740610976.139288,vary_user_count_20,4,20,19.532583951950073,28.68367471586855,25.354711055755615,167,20,True
1740610976.422965,vary_user_count_20,4,20,19.29790210723877,31.259634093196514,25.120107173919678,182,20,True
1740610978.933294,vary_user_count_20,4,20,1.554079586769635,10.938950710585424,24.956689834594727,256,20,False
1740610979.430885,vary_user_count_20,4,20,20.12875509262085,24.699847615753296,26.16118097305298,149,20,True
1740610979.957203,vary_user_count_20,4,20,21.585702180862427,33.54060157594093,27.399551391601562,195,20,True
1740610981.759255,vary_user_count_20,4,20,19.831050872802734,33.37171600621472,25.644356966018677,194,20,True
1740610984.411614,vary_user_count_20,4,20,19.525074005126953,29.581443287809098,25.339529991149902,172,20,True
1740610985.21429,vary_user_count_20,4,20,20.379301071166992,32.030296699057175,26.030200958251953,181,20,True
1740610985.401978,vary_user_count_20,4,20,22.002434253692627,30.29742817387975,27.811508178710938,176,20,True
1740610986.945504,vary_user_count_20,4,20,20.505252838134766,32.173414176093026,26.31750512123108,187,20,True
1740610989.868418,vary_user_count_20,4,20,19.930089235305786,34.78155260939679,24.012713193893433,142,20,True
1740610990.28481,vary_user_count_20,4,20,20.99597477912903,33.87785997388756,26.81098198890686,197,20,True
1740610993.984286,vary_user_count_20,4,20,19.944992065429688,35.56862388984193,23.31875205039978,120,20,True
1740610990.670887,vary_user_count_20,4,20,22.593148946762085,31.64752938086926,28.407188892364502,184,20,True
