timestamp,phase,batch_size,users,ttft,tpot,request_time,tokens_generated,concurrent_users,is_streaming
1740611681.58608,vary_user_count_10,16,10,0.6450130939483643,25.059291938112697,6.431289911270142,145,7,True
1740611687.592681,vary_user_count_10,16,10,0.5415661334991455,31.49526553990295,1.2083330154418945,21,8,True
1740611682.587384,vary_user_count_10,16,10,0.5485854148864746,34.51974418733488,6.371340036392212,201,8,True
1740611688.594666,vary_user_count_10,16,10,0.3748074508294827,34.684475912177916,1.1820850372314453,28,9,False
1740611683.5883222,vary_user_count_10,16,10,0.5289043653823141,43.48612245500118,6.415839910507202,256,9,False
1740611689.555933,vary_user_count_10,16,10,0.21851491928100586,30.975189888374807,0.8641929626464844,20,9,True
1740611684.590244,vary_user_count_10,16,10,0.5622391700744629,28.788166413145426,6.432706832885742,169,10,True
1740611685.592101,vary_user_count_10,16,10,0.5426571369171143,30.01043375337894,6.440605878829956,177,10,True
1740611686.592194,vary_user_count_10,16,10,0.28991529123106996,41.39140074000336,6.4747748374938965,256,10,False
1740611689.595501,vary_user_count_10,16,10,0.5727591514587402,32.04480809216476,4.286309242248535,119,10,True
1740611688.7913651,vary_user_count_10,16,10,0.4281366807764227,44.37835124414858,6.1967151165008545,256,10,False
1740611690.281587,vary_user_count_10,16,10,0.2767378251944015,43.36234120352104,6.180478096008301,256,10,False
1740611690.519739,vary_user_count_10,16,10,0.38462880155542395,44.19845817903563,6.17668604850769,256,10,False
1740611690.597737,vary_user_count_10,16,10,0.542393684387207,31.9923120568826,6.512578010559082,191,10,True
1740611691.09508,vary_user_count_10,16,10,0.20925283432006836,34.339358030702655,6.179079055786133,205,10,True
1740611691.443904,vary_user_count_10,16,10,0.21128416061401367,25.655648687468233,6.174883127212524,153,10,True
1740611691.6881049,vary_user_count_10,16,10,0.20362019538879395,32.05342418321015,6.162421941757202,191,10,True
1740611692.5450308,vary_user_count_10,16,10,0.21529197692871094,29.76754068883587,6.161365985870361,177,10,True
1740611693.784529,vary_user_count_10,16,10,0.21648001670837402,30.123355550088167,6.158713102340698,179,10,True
1740611695.0830731,vary_user_count_10,16,10,0.23853325843811035,31.185311215199746,6.170813322067261,185,10,True
1740611696.445878,vary_user_count_10,16,10,0.20110678672790527,30.29127541131914,6.143411874771118,180,10,True
1740611699.148919,vary_user_count_10,16,10,0.20611906051635742,32.708265008701694,4.516956090927124,141,10,True
1740611697.568299,vary_user_count_10,16,10,0.2129192352294922,32.25209896305896,6.166020154953003,192,10,True
1740611697.819658,vary_user_count_10,16,10,0.217879056930542,25.544501743864622,6.168278932571411,152,10,True
1740611698.0586638,vary_user_count_10,16,10,0.21151375770568848,33.791666309265324,6.159725904464722,201,10,True
1740611698.9550982,vary_user_count_10,16,10,0.21657109260559082,27.942914386549504,6.157254219055176,166,10,True
1740611699.3792,vary_user_count_10,16,10,0.2104189395904541,30.429931062491246,6.158509969711304,181,10,True
1740611700.134604,vary_user_count_10,16,10,0.22568774223327637,34.64147336230966,6.172317028045654,206,10,True
1740611700.6346428,vary_user_count_10,16,10,0.21954607963562012,33.33275637571019,6.159648895263672,198,10,True
1740611702.1508229,vary_user_count_10,16,10,0.20262980461120605,34.191563317524526,6.1397669315338135,203,10,True
1740611707.78819,vary_user_count_10,16,10,0.26926963925361636,48.27874407242668,0.8285219669342041,27,10,False
1740611704.451863,vary_user_count_10,16,10,0.2023632526397705,31.950124117191518,6.149132013320923,190,10,True
1740611704.9625442,vary_user_count_10,16,10,0.22513890266418457,35.30161729839039,6.173874855041504,210,10,True
1740611705.044242,vary_user_count_10,16,10,0.4466730960901233,44.77547489442858,6.164088726043701,256,10,False
1740611705.180649,vary_user_count_10,16,10,0.2178800106048584,31.449127192174018,6.1639909744262695,187,10,True
1740611705.576739,vary_user_count_10,16,10,0.21683812141418457,33.65937925175664,6.1587183475494385,200,10,True
1740611706.305875,vary_user_count_10,16,10,0.20711588859558105,28.642027717261517,6.142449855804443,170,10,True
1740611706.340863,vary_user_count_10,16,10,0.22206902503967285,28.831491144707417,6.153083801269531,171,10,True
