timestamp,phase,batch_size,users,ttft,tpot,request_time,tokens_generated,concurrent_users,is_streaming
1740609890.3480809,vary_user_count_10,1,10,0.5087158115961219,45.21188348330737,6.170943975448608,256,7,False
1740609891.353792,vary_user_count_10,1,10,5.196573972702026,36.82515159152331,10.817732095718384,207,10,True
1740609892.357385,vary_user_count_10,1,10,9.862725734710693,28.323124076164536,15.511820077896118,160,10,True
1740609893.3616588,vary_user_count_10,1,10,1.387349122654308,13.695182913763455,20.080053091049194,256,10,False
1740609894.3668349,vary_user_count_10,1,10,1.1065022696310014,10.844984533110612,24.711884021759033,256,10,False
1740609895.370398,vary_user_count_10,1,10,23.75276494026184,28.701361710207692,29.292571783065796,159,10,True
1740609896.373735,vary_user_count_10,1,10,28.33519411087036,33.45839388501753,33.924225091934204,187,10,True
1740609897.3743129,vary_user_count_10,1,10,32.9699330329895,36.54463971760178,36.03467798233032,112,10,True
1740609898.4445188,vary_user_count_10,1,10,35.011388063430786,37.275208566257824,38.57944321632385,133,10,True
1740609898.375357,vary_user_count_10,1,10,2.7589657394003955,6.161729287618701,44.305743932724,256,10,False
1740609899.3774989,vary_user_count_10,1,10,5.572626047496555,3.4095235958880745,46.34078502655029,139,10,False
1740609903.822187,vary_user_count_10,1,10,42.002055168151855,34.964171621057965,47.579192876815796,195,10,True
1740609909.1070862,vary_user_count_10,1,10,42.29537510871887,31.38450516108241,47.87137508392334,175,10,True
1740609914.10216,vary_user_count_10,1,10,42.92834806442261,30.135334363728273,48.503199100494385,168,10,True
1740609920.221004,vary_user_count_10,1,10,42.430367946624756,34.58549698655683,48.01074171066284,193,10,True
1740609925.214324,vary_user_count_10,1,10,2.1962185439778796,5.46393710812819,49.04888081550598,256,10,False
1740609931.800108,vary_user_count_10,1,10,2.304983665508852,5.639953199898317,47.69543123245239,256,10,False
1740609934.744892,vary_user_count_10,1,10,45.14871382713318,31.430358272431477,50.684762716293335,174,10,True
1740609938.618856,vary_user_count_10,1,10,2.3578930296987854,5.08928939899066,52.07013773918152,253,10,False
1740609943.3688278,vary_user_count_10,1,10,47.362881898880005,30.201966535190508,52.9585440158844,169,10,True
1740609947.09318,vary_user_count_10,1,10,49.27369976043701,32.37788616149701,54.8639349937439,181,10,True
1740609953.054375,vary_user_count_10,1,10,48.94670581817627,35.58339655640189,54.539201736450195,199,10,True
